leaf_plot,count,total_area,avg_size,perc_area,mean
400_Dep_0013.jpg,7,18271.097,2610.157,50.653,255
400_Dep_0014.jpg,6,20133.031,3355.505,55.814,252.478
400_Dep_0014.jpg,6,19914.268,3319.045,55.208,255
400_Dep_0015.jpg,6,21051.578,3508.596,58.361,251.834
400_Dep_0015.jpg,6,20762.635,3460.439,57.56,255
400_Dep_0016.jpg,6,19157.256,3192.876,53.109,250.524
400_Dep_0016.jpg,6,18882.911,3147.152,52.349,255
400_Dep_0017.jpg,6,17913.965,2985.661,49.663,252.042
400_Dep_0017.jpg,6,17730.451,2955.075,49.154,255
400_Dep_0018.jpg,7,16405.991,2343.713,45.482,254.162
400_Dep_0018.jpg,7,16341.003,2334.429,45.302,255
500_Aug_0001.jpg,7,19618.741,2802.677,54.389,254.377
500_Aug_0001.jpg,7,19552.04,2793.149,54.204,255
500_Aug_0002.jpg,9,13402.638,1489.182,37.156,254.647
500_Aug_0002.jpg,9,13379.261,1486.585,37.091,255
500_Aug_0003.jpg,11,12567.2,1142.473,34.84,253.712
500_Aug_0003.jpg,11,12503.361,1136.669,34.663,255
500_Aug_0004.jpg,11,12701.513,1154.683,35.212,253.587
500_Aug_0004.jpg,11,12607.012,1146.092,34.95,255
500_Aug_0005.jpg,6,18000.609,3000.101,49.903,254.116
500_Aug_0005.jpg,6,17929.611,2988.268,49.706,255
500_Aug_0006.jpg,10,11557.196,1155.72,32.04,252.301
500_Aug_0006.jpg,10,11388.025,1138.802,31.571,255
500_Aug_0007.jpg,8,15050.489,1881.311,41.724,251.308
500_Aug_0007.jpg,8,14755.866,1844.483,40.907,255
500_Aug_0008.jpg,7,14651.078,2093.011,40.617,254.307
500_Aug_0008.jpg,7,14608.27,2086.896,40.498,255
500_Aug_0009.jpg,8,15696.024,1962.003,43.514,254.416
500_Aug_0009.jpg,8,15664.391,1958.049,43.426,255
500_Aug_0010.jpg,7,16800.416,2400.059,46.576,254.398
500_Aug_0010.jpg,7,16758.623,2394.089,46.46,255
500_Aug_0011.jpg,6,13954.048,2325.675,38.685,253.011
500_Aug_0011.jpg,6,13851.175,2308.529,38.399,255
500_Aug_0012.jpg,7,16345.494,2335.071,45.314,252.811
500_Aug_0012.jpg,7,16240.988,2320.141,45.025,255
500_Aug_0013.jpg,7,15223.531,2174.79,42.204,252.596
500_Aug_0013.jpg,7,15090.354,2155.765,41.835,255
500_Aug_0014.jpg,8,14375.72,1796.965,39.854,253.738
500_Aug_0014.jpg,8,14324.946,1790.618,39.713,255
500_Aug_0015.jpg,6,16274.016,2712.336,45.116,253.188
500_Aug_0015.jpg,6,16142.855,2690.476,44.753,255
500_Aug_0016.jpg,7,15957.93,2279.704,44.24,251.151
500_Aug_0016.jpg,7,15655.276,2236.468,43.401,255
500_Aug_0017.jpg,7,15320.264,2188.609,42.472,237.979
500_Aug_0017.jpg,7,14835.326,2119.332,41.128,255
500_Ctl_0001.jpg,7,15945.913,2277.988,44.207,253.981
500_Ctl_0001.jpg,7,15873.927,2267.704,44.007,255
500_Ctl_0002.jpg,10,13306.763,1330.676,36.89,252.22
500_Ctl_0002.jpg,10,13174.297,1317.43,36.523,255
500_Ctl_0003.jpg,7,17338.037,2476.862,48.066,252.24
500_Ctl_0003.jpg,7,17147.703,2449.672,47.538,255
500_Ctl_0004.jpg,9,14480.238,1608.915,40.143,250.993
500_Ctl_0004.jpg,9,14180.051,1575.561,39.311,255
500_Ctl_0005.jpg,8,15249.334,1906.167,42.275,253.396
500_Ctl_0005.jpg,8,15152.468,1894.058,42.007,255
500_Ctl_0006.jpg,7,14910.069,2130.01,41.335,251.748
500_Ctl_0006.jpg,7,14660.765,2094.395,40.644,255
500_Ctl_0007.jpg,7,18492.093,2641.728,51.265,244.228
500_Ctl_0007.jpg,7,17459.003,2494.143,48.401,255
500_Ctl_0008.jpg,7,13717.144,1959.592,38.028,251.841
500_Ctl_0008.jpg,7,13535.94,1933.706,37.525,255
500_Ctl_0009.jpg,12,12503.655,1041.971,34.664,250.366
500_Ctl_0009.jpg,12,12190.662,1015.888,33.796,255
500_Ctl_0010.jpg,11,10569.127,960.83,29.301,253.077
500_Ctl_0010.jpg,11,10446.581,949.689,28.961,255
500_Ctl_0011.jpg,8,13616.923,1702.115,37.75,250.729
500_Ctl_0011.jpg,8,13158.482,1644.81,36.479,255
500_Ctl_0012.jpg,8,16155.715,2019.464,44.788,250.124
500_Ctl_0012.jpg,8,15751.889,1968.986,43.669,255
500_Ctl_0013.jpg,7,14438.378,2062.625,40.027,253.71
500_Ctl_0013.jpg,7,14360.812,2051.545,39.812,255
500_Ctl_0014.jpg,9,13085.351,1453.928,36.276,254.151
500_Ctl_0014.jpg,9,13019.267,1446.585,36.093,255
500_Ctl_0015.jpg,7,15761,2251.571,43.694,251.38
500_Ctl_0015.jpg,7,15560.635,2222.948,43.138,255
500_Ctl_0016.jpg,8,14736.867,1842.108,40.855,249.225
500_Ctl_0016.jpg,8,14266.876,1783.36,39.552,255
500_Dep_0001.jpg,7,19118.698,2731.243,53.002,251.886
500_Dep_0001.jpg,7,18856.845,2693.835,52.277,255
500_Dep_0002.jpg,8,16200.917,2025.115,44.914,253.546
500_Dep_0002.jpg,8,16102.378,2012.797,44.64,255
500_Dep_0003.jpg,9,16246.712,1805.19,45.04,254.547
500_Dep_0003.jpg,9,16216.135,1801.793,44.956,255
500_Dep_0004.jpg,8,16198.627,2024.828,44.907,252.544
500_Dep_0004.jpg,8,16049.246,2006.156,44.493,255
500_Dep_0005.jpg,9,16523.207,1835.912,45.807,254.708
500_Dep_0005.jpg,9,16491.856,1832.428,45.72,255
500_Dep_0006.jpg,7,14859.501,2122.786,41.195,253.724
500_Dep_0006.jpg,7,14773.39,2110.484,40.956,255
500_Dep_0007.jpg,7,15929.634,2275.662,44.161,254.623
500_Dep_0007.jpg,7,15899.203,2271.315,44.077,255
500_Dep_0008.jpg,8,14459.924,1807.491,40.087,251.197
500_Dep_0008.jpg,8,14110.891,1763.861,39.119,255
500_Dep_0009.jpg,8,16462.476,2057.81,45.639,253.767
500_Dep_0009.jpg,8,16338.064,2042.258,45.294,255
500_Dep_0010.jpg,7,18164.543,2594.935,50.357,254.397
500_Dep_0010.jpg,7,18125.041,2589.292,50.248,255
500_Dep_0011.jpg,8,14353.048,1794.131,39.791,254.283
500_Dep_0011.jpg,8,14314.957,1789.37,39.685,255
500_Dep_0012.jpg,7,15645.694,2235.099,43.374,253.275
500_Dep_0012.jpg,7,15533.549,2219.078,43.063,255
500_Dep_0013.jpg,9,15270.97,1696.774,42.335,251.668
500_Dep_0013.jpg,9,14997.769,1666.419,41.578,255
500_Dep_0014.jpg,8,15111.736,1888.967,41.894,252.772
500_Dep_0014.jpg,8,14916.696,1864.587,41.353,255
500_Dep_0015.jpg,7,15212.719,2173.246,42.174,254.594
500_Dep_0015.jpg,7,15189.333,2169.905,42.109,255
500_Dep_0016.jpg,9,11353.615,1261.513,31.475,254.647
500_Dep_0016.jpg,9,11342.029,1260.225,31.443,255
500_Dep_0017.jpg,3,7804.658,2601.553,21.637,249.842
500_Dep_0017.jpg,3,7601.947,2533.982,21.075,255
600_Aug_0001.jpg,8,15404.751,1925.594,42.706,252.251
600_Aug_0001.jpg,8,15275.763,1909.47,42.349,255
600_Aug_0002.jpg,8,16678.301,2084.788,46.237,254.297
600_Aug_0002.jpg,8,16615.478,2076.935,46.063,255
600_Aug_0003.jpg,8,13030.809,1628.851,36.125,254.125
600_Aug_0003.jpg,8,12995.539,1624.442,36.027,255
600_Aug_0004.jpg,9,13591.345,1510.149,37.679,253.375
600_Aug_0004.jpg,9,13473.943,1497.105,37.354,255
600_Aug_0005.jpg,7,14609.302,2087.043,40.501,253.442
600_Aug_0005.jpg,7,14493.263,2070.466,40.179,255
600_Aug_0006.jpg,10,12641.27,1264.127,35.045,254.266
600_Aug_0006.jpg,10,12612.1,1261.21,34.964,255
600_Aug_0007.jpg,6,15305.76,2550.96,42.432,253.531
600_Aug_0007.jpg,6,15216.685,2536.114,42.185,255
600_Aug_0008.jpg,7,13985.455,1997.922,38.772,254.07
600_Aug_0008.jpg,7,13919.641,1988.52,38.589,255
600_Aug_0009.jpg,8,15692.565,1961.571,43.504,254.212
600_Aug_0009.jpg,8,15635.298,1954.412,43.345,255
600_Aug_0010.jpg,7,16328.57,2332.653,45.267,250.773
600_Aug_0010.jpg,7,15992.707,2284.672,44.336,255
600_Aug_0011.jpg,13,12946.411,995.878,35.891,253.487
600_Aug_0011.jpg,13,12887.421,991.34,35.728,255
600_Aug_0012.jpg,8,16779.735,2097.467,46.518,252.401
600_Aug_0012.jpg,8,16582.144,2072.768,45.97,255
600_Aug_0013.jpg,9,15211.683,1690.187,42.171,253.587
600_Aug_0013.jpg,9,15114.473,1679.386,41.902,255
600_Aug_0014.jpg,7,18589.956,2655.708,51.537,253.876
600_Aug_0014.jpg,7,18492.763,2641.823,51.267,255
600_Aug_0015.jpg,10,12995.096,1299.51,36.026,254.337
600_Aug_0015.jpg,10,12940.255,1294.026,35.874,255
600_Aug_0016.jpg,7,9347.019,1335.288,25.913,251.224
600_Aug_0016.jpg,7,9263.504,1323.358,25.681,255
600_Ctl_0001.jpg,8,20135.776,2516.972,55.822,253.449
600_Ctl_0001.jpg,8,19981.811,2497.726,55.395,255
600_Ctl_0002.jpg,7,20567.619,2938.231,57.019,254.164
600_Ctl_0002.jpg,7,20504.784,2929.255,56.845,255
600_Ctl_0003.jpg,8,15478.083,1934.76,42.91,254.28
600_Ctl_0003.jpg,8,15435.828,1929.478,42.792,255
600_Ctl_0004.jpg,7,17244.077,2463.44,47.805,252.144
600_Ctl_0004.jpg,7,17079.171,2439.882,47.348,255
600_Ctl_0005.jpg,8,16762.679,2095.335,46.471,251.571
600_Ctl_0005.jpg,8,16542.803,2067.85,45.861,255
600_Ctl_0006.jpg,8,15679.996,1959.999,43.469,254.678
600_Ctl_0006.jpg,8,15655.921,1956.99,43.403,255
600_Ctl_0007.jpg,8,15050.106,1881.263,41.723,254.108
600_Ctl_0007.jpg,8,14988.005,1873.501,41.551,255
600_Ctl_0008.jpg,6,15842.322,2640.387,43.919,254.029
600_Ctl_0008.jpg,6,15779.818,2629.97,43.746,255
600_Ctl_0009.jpg,9,15046.204,1671.8,41.712,253.274
600_Ctl_0009.jpg,9,14909.9,1656.656,41.334,255
600_Ctl_0010.jpg,8,17416.667,2177.083,48.284,254.409
600_Ctl_0010.jpg,8,17366.757,2170.845,48.146,255
600_Ctl_0011.jpg,9,16400.661,1822.296,45.467,252.878
600_Ctl_0011.jpg,9,16211.084,1801.232,44.942,255
600_Ctl_0012.jpg,8,15332.068,1916.508,42.505,252.907
600_Ctl_0012.jpg,8,15162.711,1895.339,42.035,255
600_Ctl_0013.jpg,9,16274.011,1808.223,45.116,253.049
600_Ctl_0013.jpg,9,16118.031,1790.892,44.684,255
600_Ctl_0014.jpg,8,14880.286,1860.036,41.252,254.356
600_Ctl_0014.jpg,8,14829.932,1853.742,41.113,255
600_Ctl_0015.jpg,8,14630.293,1828.787,40.559,254.674
600_Ctl_0015.jpg,8,14601.534,1825.192,40.48,255
600_Ctl_0016.jpg,6,9095.817,1515.969,25.216,254.498
600_Ctl_0016.jpg,6,9061.337,1510.223,25.121,255
600_Dep_0001.jpg,8,20187.368,2523.421,55.965,253.457
600_Dep_0001.jpg,8,20057.804,2507.225,55.606,255
600_Dep_0002.jpg,8,15109.076,1888.634,41.887,254.127
600_Dep_0002.jpg,8,15045.655,1880.707,41.711,255
600_Dep_0003.jpg,10,13834.59,1383.459,38.353,254.678
600_Dep_0003.jpg,10,13821.287,1382.129,38.317,255
600_Dep_0004.jpg,8,17867.578,2233.447,49.534,252.351
600_Dep_0004.jpg,8,17687.47,2210.934,49.035,255
600_Dep_0005.jpg,11,13776.556,1252.414,38.193,252.73
600_Dep_0005.jpg,11,13668.845,1242.622,37.894,255
600_Dep_0006.jpg,8,15104.379,1888.047,41.874,254.128
600_Dep_0006.jpg,8,15040.693,1880.087,41.697,255
600_Dep_0007.jpg,6,17881.691,2980.282,49.573,254.606
600_Dep_0007.jpg,6,17854.625,2975.771,49.498,255
600_Dep_0008.jpg,7,17729.766,2532.824,49.152,252.778
600_Dep_0008.jpg,7,17549.299,2507.043,48.652,255
600_Dep_0009.jpg,10,15275.328,1527.533,42.348,254.337
600_Dep_0009.jpg,10,15212.013,1521.201,42.172,255
600_Dep_0010.jpg,10,15100.231,1510.023,41.862,254.582
600_Dep_0010.jpg,10,15056.226,1505.623,41.74,255
600_Dep_0011.jpg,12,14327.228,1193.936,39.719,254.717
600_Dep_0011.jpg,12,14299.074,1191.589,39.641,255
600_Dep_0012.jpg,8,16813.896,2101.737,46.613,254.755
600_Dep_0012.jpg,8,16791.687,2098.961,46.551,255
600_Dep_0013.jpg,8,13680.984,1710.123,37.928,254.061
600_Dep_0013.jpg,8,13629.469,1703.684,37.785,255
600_Dep_0014.jpg,8,13562.784,1695.348,37.6,254.151
600_Dep_0014.jpg,8,13501.275,1687.659,37.429,255
600_Dep_0015.jpg,6,6961.177,1160.196,19.298,254.854
600_Dep_0015.jpg,6,6955.114,1159.186,19.282,255
700_Aug_0001.jpg,7,17357.194,2479.599,48.119,252.267
700_Aug_0001.jpg,7,17167.907,2452.558,47.594,255
700_Aug_0002.jpg,9,14825.643,1647.294,41.101,253.685
700_Aug_0002.jpg,9,14741.623,1637.958,40.868,255
700_Aug_0003.jpg,8,15535.069,1941.884,43.068,251.727
700_Aug_0003.jpg,8,15315.967,1914.496,42.46,255
700_Aug_0004.jpg,9,15062.724,1673.636,41.758,254.647
700_Aug_0004.jpg,9,15040.322,1671.147,41.696,255
700_Aug_0005.jpg,6,17448.135,2908.023,48.371,250.281
700_Aug_0005.jpg,6,17135.577,2855.929,47.505,255
700_Aug_0006.jpg,8,15554.495,1944.312,43.121,253.824
700_Aug_0006.jpg,8,15507.257,1938.407,42.991,255
700_Aug_0007.jpg,8,15614.637,1951.83,43.288,254.271
700_Aug_0007.jpg,8,15568.383,1946.048,43.16,255
700_Aug_0008.jpg,9,12822.607,1424.734,35.548,251.311
700_Aug_0008.jpg,9,12608.798,1400.978,34.955,255
700_Aug_0009.jpg,12,12223.952,1018.663,33.888,254.725
700_Aug_0009.jpg,12,12207.597,1017.3,33.843,255
700_Aug_0010.jpg,7,15687.978,2241.14,43.492,254.065
700_Aug_0010.jpg,7,15651.68,2235.954,43.391,255
700_Aug_0011.jpg,8,15990.426,1998.803,44.33,247.924
700_Aug_0011.jpg,8,15491.035,1936.379,42.946,255
700_Aug_0012.jpg,7,16142.497,2306.071,44.752,251.199
700_Aug_0012.jpg,7,15924.229,2274.89,44.146,255
700_Aug_0013.jpg,10,15373.138,1537.314,42.619,254.696
700_Aug_0013.jpg,10,15348.326,1534.833,42.55,255
700_Aug_0014.jpg,11,13274.187,1206.744,36.8,254.226
700_Aug_0014.jpg,11,13240.135,1203.649,36.705,255
700_Aug_0015.jpg,7,3542.083,506.012,9.82,254.264
700_Aug_0015.jpg,7,3535.98,505.14,9.803,255
700_Ctl_0001.jpg,6,15672.421,2612.07,43.448,249.624
700_Ctl_0001.jpg,6,15349.648,2558.275,42.554,255
700_Ctl_0002.jpg,9,14037.289,1559.699,38.915,250.525
700_Ctl_0002.jpg,9,13742.581,1526.953,38.098,255
700_Ctl_0003.jpg,10,12874.473,1287.447,35.692,253.85
700_Ctl_0003.jpg,10,12780.759,1278.076,35.432,255
700_Ctl_0004.jpg,10,10804.019,1080.402,29.952,254.007
700_Ctl_0004.jpg,10,10732.4,1073.24,29.753,255
700_Ctl_0005.jpg,7,15807.746,2258.249,43.824,253.815
700_Ctl_0005.jpg,7,15672.736,2238.962,43.449,255
700_Ctl_0006.jpg,9,14950.402,1661.156,41.447,254.695
700_Ctl_0006.jpg,9,14925.46,1658.384,41.378,255
700_Ctl_0007.jpg,7,14392.377,2056.054,39.9,250.58
700_Ctl_0007.jpg,7,14138.368,2019.767,39.196,255
700_Ctl_0008.jpg,7,16468.221,2352.603,45.655,253.111
700_Ctl_0008.jpg,7,16327.256,2332.465,45.264,255
700_Ctl_0009.jpg,6,18415.206,3069.201,51.052,254.124
700_Ctl_0009.jpg,6,18355.193,3059.199,50.886,255
700_Ctl_0010.jpg,6,17320.683,2886.781,48.018,253.19
700_Ctl_0010.jpg,6,17191.736,2865.289,47.66,255
700_Ctl_0011.jpg,8,15155.185,1894.398,42.014,252.565
700_Ctl_0011.jpg,8,15023.674,1877.959,41.65,255
700_Ctl_0012.jpg,10,13818.26,1381.826,38.308,254.912
700_Ctl_0012.jpg,10,13809.826,1380.983,38.285,255
700_Ctl_0013.jpg,6,15759.407,2626.568,43.69,252.41
700_Ctl_0013.jpg,6,15573.656,2595.609,43.175,255
700_Ctl_0014.jpg,9,14819.56,1646.618,41.084,253.488
700_Ctl_0014.jpg,9,14715.953,1635.106,40.797,255
700_Ctl_0015.jpg,8,14764.767,1845.596,40.932,251.443
700_Ctl_0015.jpg,8,14552.603,1819.075,40.344,255
700_Ctl_0016.jpg,7,16550.595,2364.371,45.883,251.378
700_Ctl_0016.jpg,7,16275.007,2325.001,45.119,255
700_Ctl_0017.jpg,2,3534.033,1767.016,9.797,252.839
700_Ctl_0017.jpg,2,3499.949,1749.974,9.703,255
700_Dep_0001.jpg,6,16710.228,2785.038,46.325,250.575
700_Dep_0001.jpg,6,16441.824,2740.304,45.581,255
700_Dep_0002.jpg,10,13979.606,1397.961,38.755,253.742
700_Dep_0002.jpg,10,13855.307,1385.531,38.411,255
700_Dep_0003.jpg,9,16399.657,1822.184,45.464,254.216
700_Dep_0003.jpg,9,16340.196,1815.577,45.3,255
700_Dep_0004.jpg,8,14484.104,1810.513,40.154,252.683
700_Dep_0004.jpg,8,14328.877,1791.11,39.724,255
700_Dep_0005.jpg,9,14533.463,1614.829,40.291,251.562
700_Dep_0005.jpg,9,14357.281,1595.253,39.802,255
700_Dep_0006.jpg,10,15087.734,1508.773,41.827,252.862
700_Dep_0006.jpg,10,14935.192,1493.519,41.405,255
700_Dep_0007.jpg,10,16374.059,1637.406,45.394,253.423
700_Dep_0007.jpg,10,16232.675,1623.268,45.002,255
700_Dep_0008.jpg,11,13973.269,1270.297,38.738,250.61
700_Dep_0008.jpg,11,13866.594,1260.599,38.442,255
700_Dep_0009.jpg,7,17085.601,2440.8,47.366,251.622
700_Dep_0009.jpg,7,16846.295,2406.614,46.703,255
700_Dep_0010.jpg,8,16467.572,2058.446,45.653,254.16
700_Dep_0010.jpg,8,16394.901,2049.363,45.451,255
700_Dep_0011.jpg,7,15153.383,2164.769,42.009,252.736
700_Dep_0011.jpg,7,15006.505,2143.786,41.602,255
700_Dep_0012.jpg,9,12491.288,1387.921,34.629,251.246
700_Dep_0012.jpg,9,12309.128,1367.681,34.124,255
700_Dep_0013.jpg,11,14969.03,1360.821,41.498,253.356
700_Dep_0013.jpg,11,14900.539,1354.594,41.309,255
700_Dep_0014.jpg,10,15423.972,1542.397,42.76,253.656
700_Dep_0014.jpg,10,15296.741,1529.674,42.407,255
800_Aug_0001.jpg,7,17098.723,2442.675,47.402,252.859
800_Aug_0001.jpg,7,16936.192,2419.456,46.952,255
800_Aug_0002.jpg,8,15092.261,1886.533,41.84,254.276
800_Aug_0002.jpg,8,15041.455,1880.182,41.699,255
800_Aug_0003.jpg,7,16825.873,2403.696,46.646,253.319
800_Aug_0003.jpg,7,16693.341,2384.763,46.279,255
800_Aug_0004.jpg,9,12538.413,1393.157,34.76,253.164
800_Aug_0004.jpg,9,12393.663,1377.074,34.359,255
800_Aug_0005.jpg,7,13249.334,1892.762,36.731,253.59
800_Aug_0005.jpg,7,13158.664,1879.809,36.48,255
800_Aug_0006.jpg,9,12706.027,1411.781,35.225,253.332
800_Aug_0006.jpg,9,12627.467,1403.052,35.007,255
800_Aug_0007.jpg,10,12468.805,1246.881,34.567,251.204
800_Aug_0007.jpg,10,12244.841,1224.484,33.946,255
800_Aug_0008.jpg,8,14548.435,1818.554,40.332,252.085
800_Aug_0008.jpg,8,14360.494,1795.062,39.811,255
800_Aug_0009.jpg,10,12093.598,1209.36,33.527,249.758
800_Aug_0009.jpg,10,11842.838,1184.284,32.832,255
800_Aug_0010.jpg,12,12611.947,1050.996,34.964,253.143
800_Aug_0010.jpg,12,12495.641,1041.303,34.641,255
800_Aug_0011.jpg,7,13573.748,1939.107,37.63,252.634
800_Aug_0011.jpg,7,13433.643,1919.092,37.242,255
800_Aug_0012.jpg,7,13881.235,1983.034,38.483,253.988
800_Aug_0012.jpg,7,13801.574,1971.653,38.262,255
800_Aug_0013.jpg,8,15324.864,1915.608,42.485,249.533
800_Aug_0013.jpg,8,14947.37,1868.421,41.438,255
800_Aug_0014.jpg,10,12329.724,1232.972,34.181,252.92
800_Aug_0014.jpg,10,12207.665,1220.767,33.843,255
800_Aug_0015.jpg,10,13329.479,1332.948,36.953,251.538
800_Aug_0015.jpg,10,13257.187,1325.719,36.753,255
800_Aug_0016.jpg,6,13015.921,2169.32,36.084,244.462
800_Aug_0016.jpg,6,12409.094,2068.182,34.402,255
800_Ctl_0001.jpg,8,16208.899,2026.112,44.936,254.241
800_Ctl_0001.jpg,8,16141.811,2017.726,44.75,255
800_Ctl_0002.jpg,7,16185.876,2312.268,44.872,247.989
800_Ctl_0002.jpg,7,15688.695,2241.242,43.494,255
800_Ctl_0003.jpg,10,13536.972,1353.697,37.528,254.056
800_Ctl_0003.jpg,10,13444.015,1344.402,37.271,255
800_Ctl_0004.jpg,8,17270.877,2158.86,47.88,253.265
800_Ctl_0004.jpg,8,17147.602,2143.45,47.538,255
800_Ctl_0005.jpg,8,15379.237,1922.405,42.636,252.779
800_Ctl_0005.jpg,8,15263.246,1907.906,42.314,255
800_Ctl_0006.jpg,8,14178.665,1772.333,39.307,250.455
800_Ctl_0006.jpg,8,13894.337,1736.792,38.519,255
800_Ctl_0007.jpg,11,11031.95,1002.905,30.584,253.865
800_Ctl_0007.jpg,11,10946.528,995.139,30.347,255
800_Ctl_0008.jpg,9,14616.756,1624.084,40.522,247.312
800_Ctl_0008.jpg,9,14002.278,1555.809,38.818,255
800_Ctl_0009.jpg,9,15803.514,1755.946,43.812,249.755
800_Ctl_0009.jpg,9,15407.649,1711.961,42.714,255
800_Ctl_0010.jpg,8,15681.35,1960.169,43.473,250.673
800_Ctl_0010.jpg,8,15438.081,1929.76,42.799,255
800_Ctl_0011.jpg,9,12912.125,1434.681,35.796,249.253
800_Ctl_0011.jpg,9,12561.097,1395.677,34.823,255
800_Ctl_0012.jpg,12,13926.245,1160.52,38.607,252.985
800_Ctl_0012.jpg,12,13719.635,1143.303,38.035,255
800_Ctl_0013.jpg,10,15509.527,1550.953,42.997,252.544
800_Ctl_0013.jpg,10,15337.409,1533.741,42.52,255
800_Ctl_0014.jpg,12,10940.751,911.729,30.331,253.876
800_Ctl_0014.jpg,12,10883.269,906.939,30.172,255
800_Dep_0001.jpg,7,14811.674,2115.953,41.062,254.32
800_Dep_0001.jpg,7,14759.409,2108.487,40.917,255
800_Dep_0002.jpg,6,17423.254,2903.876,48.302,251.195
800_Dep_0002.jpg,6,17054.347,2842.391,47.279,255
800_Dep_0003.jpg,7,14014.408,2002.058,38.852,251.62
800_Dep_0003.jpg,7,13814.18,1973.454,38.297,255
800_Dep_0004.jpg,6,14479.19,2413.198,40.14,250.022
800_Dep_0004.jpg,6,14229.664,2371.611,39.449,255
800_Dep_0005.jpg,7,15410.209,2201.458,42.721,251.35
800_Dep_0005.jpg,7,15134.226,2162.032,41.956,255
800_Dep_0006.jpg,8,15101.19,1887.649,41.865,254.559
800_Dep_0006.jpg,8,15063.97,1882.996,41.762,255
800_Dep_0007.jpg,7,13805.501,1972.214,38.273,251.364
800_Dep_0007.jpg,7,13564.755,1937.822,37.605,255
800_Dep_0008.jpg,6,14449.214,2408.202,40.057,249.783
800_Dep_0008.jpg,6,14124.755,2354.126,39.158,255
800_Dep_0009.jpg,7,14004.209,2000.601,38.824,252.822
800_Dep_0009.jpg,7,13854.677,1979.24,38.409,255
800_Dep_0010.jpg,7,15276.118,2182.303,42.35,253.369
800_Dep_0010.jpg,7,15125.366,2160.767,41.932,255
800_Dep_0011.jpg,6,13736.26,2289.377,38.081,254.19
800_Dep_0011.jpg,6,13685.696,2280.949,37.941,255
800_Dep_0012.jpg,6,16171.949,2695.325,44.833,251.609
800_Dep_0012.jpg,6,15951.952,2658.659,44.223,255
800_Dep_0013.jpg,9,14320.972,1591.219,39.702,254.435
800_Dep_0013.jpg,9,14286.67,1587.408,39.607,255
800_Dep_0014.jpg,10,11710.363,1171.036,32.464,254.391
800_Dep_0014.jpg,10,11668.124,1166.812,32.347,255
800_Dep_0015.jpg,7,13279.089,1897.013,36.813,252.188
800_Dep_0015.jpg,7,13103.605,1871.944,36.327,255
800_Dep_0016.jpg,11,14022.757,1274.796,38.875,252.551
800_Dep_0016.jpg,11,13851.03,1259.185,38.399,255
800_Dep_0017.jpg,9,11786.138,1309.571,32.675,254.701
800_Dep_0017.jpg,9,11762.979,1306.998,32.61,255
900_Aug_0001.jpg,7,18473.8,2639.114,51.215,254.413
900_Aug_0001.jpg,7,18420.705,2631.529,51.067,255
900_Aug_0002.jpg,6,18504.333,3084.055,51.299,252.581
900_Aug_0002.jpg,6,18346.832,3057.805,50.863,255
900_Aug_0003.jpg,8,17016.8,2127.1,47.175,254.604
900_Aug_0003.jpg,8,16984.518,2123.065,47.086,255
900_Aug_0004.jpg,7,16450.334,2350.048,45.605,253.652
900_Aug_0004.jpg,7,16354.616,2336.374,45.34,255
900_Aug_0005.jpg,9,17393.358,1932.595,48.219,253.972
900_Aug_0005.jpg,9,17304.329,1922.703,47.972,255
900_Aug_0006.jpg,10,16729.756,1672.976,46.38,254.09
900_Aug_0006.jpg,10,16658.225,1665.823,46.181,255
900_Aug_0007.jpg,9,17543.635,1949.293,48.636,253.431
900_Aug_0007.jpg,9,17436.751,1937.417,48.34,255
900_Aug_0008.jpg,8,17579.642,2197.455,48.736,252.462
900_Aug_0008.jpg,8,17384.369,2173.046,48.194,255
900_Aug_0009.jpg,7,17506.467,2500.924,48.533,253.846
900_Aug_0009.jpg,7,17441.411,2491.63,48.353,255
900_Aug_0010.jpg,10,16798.484,1679.848,46.57,254.607
900_Aug_0010.jpg,10,16772.535,1677.254,46.498,255
900_Aug_0011.jpg,7,16863.262,2409.037,46.75,253.048
900_Aug_0011.jpg,7,16713.187,2387.598,46.334,255
900_Aug_0012.jpg,9,17858.608,1984.29,49.509,254.587
900_Aug_0012.jpg,9,17815.482,1979.498,49.39,255
900_Aug_0013.jpg,7,17371.054,2481.579,48.157,250.554
900_Aug_0013.jpg,7,16960.572,2422.939,47.02,255
900_Aug_0014.jpg,9,17990.422,1998.936,49.875,254.279
900_Aug_0014.jpg,9,17939.398,1993.266,49.733,255
900_Aug_0015.jpg,3,7199.742,2399.914,19.96,253.325
900_Aug_0015.jpg,3,7152.742,2384.247,19.829,255
900_Ctl_0001.jpg,8,18917.551,2364.694,52.445,254.066
900_Ctl_0001.jpg,8,18838.51,2354.814,52.226,255
900_Ctl_0002.jpg,6,18703.513,3117.252,51.851,254.271
900_Ctl_0002.jpg,6,18649.667,3108.278,51.702,255
900_Ctl_0003.jpg,9,16370.737,1818.971,45.384,253.948
900_Ctl_0003.jpg,9,16309.942,1812.216,45.216,255
900_Ctl_0004.jpg,8,16994.261,2124.283,47.113,252.947
900_Ctl_0004.jpg,8,16830.182,2103.773,46.658,255
900_Ctl_0005.jpg,8,16579.209,2072.401,45.962,254.7
900_Ctl_0005.jpg,8,16559.448,2069.931,45.907,255
900_Ctl_0006.jpg,8,15938.415,1992.302,44.186,253.293
